ts_ns,pid,latency_ns
164581463703,959,4520
164581480672,0,0
164581648379,959,4491
164581665368,0,0
164581837715,959,5573
164581861921,0,0
164582286450,959,164770
164582327214,0,0
164582505525,959,4691
164582523246,0,0
164582707240,959,4491
164582724028,0,0
164582894391,959,4490
164582911290,0,0
164583265717,959,161332
164583290204,0,0
164583460737,959,4541
164583477626,0,0
164583644821,959,4470
164583662271,0,0
164583830770,959,4470
164583847579,0,0
164584020387,959,4500
164584037246,0,0
164584465172,959,217611
164584523106,0,0
164584791384,959,9782
164584841360,0,0
164585338526,959,224297
164585407805,0,0
164585625617,959,7727
164585657611,0,0
164585841355,959,5112
164585860308,0,0
164586036384,959,5021
164586055679,0,0
164586434392,959,182150
164586474324,0,0
164586654359,959,5543
164586698721,0,0
164586909317,959,5844
164586933873,0,0
164587322670,959,191221
164587374740,0,0
164587580594,959,6545
164587616287,0,0
164587819234,959,5242
164587841546,0,0
164588014013,959,5843
164588034110,0,0
164588389409,959,160530
164588417123,0,0
164588586192,959,4510
164588603041,0,0
164588811993,959,4631
164588830476,0,0
164589004998,959,5182
164589024934,0,0
164589379461,959,160961
164589415183,0,0
164589587330,959,4510
164589604209,0,0
164589774101,959,4531
164589793405,0,0
164589981569,959,6635
164590004001,0,0
164590353787,959,153213
164590376159,0,0
164590545249,959,4511
164590562107,0,0
164590747675,959,5492
164590765156,0,0
164590934406,959,4481
164590951265,0,0
164591320355,959,158014
164591346796,0,0
164591517079,959,4591
164591535662,0,0
164591703419,959,4441
164591720418,0,0
164591893968,959,4771
164591911137,0,0
164592283245,959,177329
164592310478,0,0
164592482344,959,4500
164592499223,0,0
164592666579,959,4450
164592683588,0,0
164592863914,959,4561
164592880783,0,0
164593217890,959,152011
164593244200,0,0
164593414162,959,4510
164593431643,0,0
164593601304,959,4631
164593619245,0,0
164593789077,959,4571
164593806417,0,0
164593980317,959,4610
164593997537,0,0
164594352736,959,167165
164594387586,0,0
164594597911,959,4931
164594617316,0,0
164594840601,959,4481
164594857540,0,0
164595025948,959,4480
164595043148,0,0
164595399840,959,160771
164595425158,0,0
164595602768,959,4491
164595619827,0,0
164595788285,959,4510
164595805114,0,0
164595974284,959,4500
164595991133,0,0
164596204194,959,5062
164596222185,0,0
164596414208,959,5603
164596444277,0,0
164596855766,959,174542
164596886948,0,0
164597253653,959,165441
164597280425,0,0
164597452000,959,4490
164597468909,0,0
164597636175,959,4490
164597653024,0,0
164597831114,959,4530
164597848023,0,0
164598016592,959,4480
164598033371,0,0
164598372523,959,149625
164598394503,0,0
164598562801,959,4510
164598579620,0,0
164598752218,959,4440
164598786076,0,0
164598953612,959,4480
164598970391,0,0
164599318413,959,163567
164599340865,0,0
164599518123,959,4440
164599534932,0,0
164599704062,959,4470
164599720841,0,0
164599888527,959,4510
164599905246,0,0
164600236580,959,147370
164600258731,0,0
164600429444,959,4510
164600446353,0,0
164600628313,959,4501
164600645162,0,0
164600821027,959,4510
164600838157,0,0
164601025408,959,5222
164601047369,0,0
164601520530,959,245597
164601606949,0,0
164601889540,959,12619
164601950701,0,0
164602542806,959,239722
164602620335,0,0
164602890287,959,11025
164602938017,0,0
164603552860,959,283699
164603633586,0,0
164603974549,959,13772
164604039569,0,0
164604607105,959,235553
164604725668,0,0
164604951108,959,6826
164604975043,0,0
164605369873,959,174582
164605414145,0,0
164605589861,959,4541
164605607481,0,0
164605775970,959,4491
164605792899,0,0
164605964364,959,4511
164605981253,0,0
164606319773,959,150858
164606342175,0,0
164606516908,959,4601
164606533867,0,0
164606718292,959,4480
164606735061,0,0
164606905674,959,4531
164606922493,0,0
164607255300,959,147711
164607279115,0,0
164607449758,959,4470
164607466557,0,0
164607634745,959,4551
164607651724,0,0
164607822197,959,6315
164607839647,0,0
164608009198,959,4521
164608026327,0,0
164608363565,959,152341
164608388452,0,0
164608557351,959,4490
164608574130,0,0
164608748342,959,4511
164608765171,0,0
164608943211,959,5372
164608963929,0,0
164609321804,959,160500
164609350931,0,0
164609529332,959,4510
164609546321,0,0
164609716935,959,4511
164609733813,0,0
164609902953,959,4490
164609920083,0,0
164610277016,959,171626
164610307596,0,0
164610510594,959,5533
164610533437,0,0
164610723405,959,5172
164610741537,0,0
164610916019,959,4721
164610933118,0,0
164611287776,959,161974
164611314417,0,0
164611491826,959,4470
164611508695,0,0
164611696668,959,4610
164611714189,0,0
164611887188,959,4551
164611904107,0,0
164612261170,29,30050
164612269268,48,42458
164612288603,959,191652
164612311656,55,30400
164613629995,959,1151715
164613697862,55,0
164613913709,959,9822
164613960417,55,0
164614342939,959,170814
164614386990,55,0
164614572418,959,4741
164614594960,55,0
164614778753,959,4710
164614821973,55,0
164615001818,959,5172
164615021994,55,0
164615386765,959,167286
164615419691,55,0
164615616485,959,4691
164615633163,55,0
164615804759,959,4721
164615821006,55,0
164615991108,959,4711
164616007466,55,0
164616368839,959,165642
164616399309,55,0
164616571206,959,4681
164616587353,55,0
164616799392,959,8971
164616823347,55,0
164617044186,959,5372
164617062648,55,0
164617770410,959,448053
164617856428,55,0
164618133176,959,11185
164618182901,55,0
164618780569,959,272528
164618855882,55,0
164619388881,959,230271
164619463423,55,0
164619731120,959,8931
164619766842,55,0
164619998396,959,6545
164620027303,55,0
164620457695,959,217982
164620523577,55,0
164620799463,959,9743
164620847524,55,0
164621363874,959,225650
164621429966,55,0
164621654614,959,6605
164621690427,55,0
164621965140,959,9111
164622004571,55,0
164622430593,959,171014
164622473823,55,0
164622651522,959,4811
164622667790,55,0
164622880831,959,33467
164622899143,0,0
164623261799,959,150166
164623289172,0,0
164623460578,959,4511
164623477567,0,0
164623650596,959,4501
164623667495,0,0
164623834560,959,4471
164623851529,0,0
164624020408,959,4470
164624037307,0,0
164624394771,959,169330
164624427366,0,0
164624644807,959,7266
164624673343,0,0
164624875980,959,5232
164624894132,0,0
164625260016,959,167106
164625290586,0,0
164625461931,959,4520
164625479341,0,0
164625663867,959,4521
164625680776,0,0
164625863597,959,4520
164625880656,0,0
164626048573,959,4530
164626065503,0,0
164626404364,959,150798
164626427086,0,0
164626595775,959,4500
164626612694,0,0
164626784981,959,5452
164626804205,0,0
164626997932,959,4480
164627014941,0,0
164627351006,959,149164
164627372776,0,0
164627542908,959,4540
164627559817,0,0
164627728717,959,4481
164627745566,0,0
164627939392,959,4520
164627956261,0,0
164628296616,959,149094
164628319168,0,0
164628487887,959,4511
164628504796,0,0
164628673124,959,4491
164628690053,0,0
164628866039,959,4511
164628882968,0,0
164629253341,959,158786
164629275573,0,0
164629444302,959,4531
164629461201,0,0
164629628586,959,4560
164629645546,0,0
164629824999,959,9171
164629842149,0,0
164630009675,959,4531
164630026544,0,0
164630370737,959,150036
164630392918,0,0
164630560224,959,4490
164630577083,0,0
164630747005,959,4521
164630763954,0,0
164630937835,959,4511
164630954774,0,0
164631295930,959,154556
164631317680,0,0
164631485878,959,4490
164631502757,0,0
164631705675,959,5563
164631727054,0,0
164631949878,959,9171
164631977521,0,0
164632350852,959,161743
164632384169,0,0
164632563081,959,4731
164632580882,0,0
164632751506,959,4531
164632769016,0,0
164632948109,959,4501
164632965068,0,0
164633334880,959,170342
164633360670,0,0
164633534821,959,4470
164633551730,0,0
164633720219,959,4541
164633737078,0,0
164633907631,959,4491
164633924580,0,0
164634338955,959,192343
164634404105,0,0
164634645943,959,9382
164634687348,0,0
164634945714,959,10244
164634994707,0,0
164635492334,959,224888
164635572148,0,0
164635898190,959,9011
164635946812,0,0
164636343877,959,169541
164636399666,0,0
164636632743,959,7738
164636677075,0,0
164636946546,959,11095
164636991139,0,0
164637949408,959,440776
164638044457,0,0
164638585384,959,250357
164638629957,0,0
164638873789,959,6274
164638904300,0,0
164639301776,959,179725
164639360451,0,0
164639547131,959,5703
164639573462,0,0
164639748646,959,4571
164639766026,0,0
164639934765,959,4490
164639951814,0,0
164640324513,959,184274
164640363754,0,0
164640541895,959,4691
164640560638,0,0
164640755998,959,5162
164640774892,0,0
164640944032,959,4501
164640960840,0,0
164641322193,959,169550
164641348705,0,0
164641518807,959,4471
164641538101,0,0
164641714668,959,4510
164641731868,0,0
164641899234,959,4491
164641916153,0,0
164642286587,959,156190
164642308948,0,0
164642476605,959,4481
164642493474,0,0
164642683010,959,8389
164642700300,0,0
164642867426,959,4451
164642884315,0,0
164643217232,959,147851
164643239393,0,0
164643408764,959,4511
164643425773,0,0
164643593459,959,5793
164643610459,0,0
164643783698,959,4511
164643800577,0,0
164643972884,959,4500
164643989783,0,0
164644323172,959,148132
164644345383,0,0
164644514172,959,4501
164644547920,0,0
164644723013,959,4450
164644739932,0,0
164644912159,959,4540
164644929118,0,0
164645271828,959,146748
164645293448,0,0
164645461917,959,4531
164645478896,0,0
164645646171,959,4480
164645662980,0,0
164645838284,959,4520
164645855714,0,0
164646035319,959,5142
164646054573,0,0
164646402796,959,156812
164646434890,0,0
164646609272,959,4531
164646649575,0,0
164646826783,959,4510
164646843963,0,0
164647011559,959,4520
164647031044,0,0
164647378415,959,157924
164647410288,0,0
164647581954,959,4591
164647599043,0,0
164647769176,959,4481
164647786044,0,0
164647953601,959,4521
164647970670,0,0
164648320607,959,160330
164648351077,0,0
164648525269,959,4551
164648542619,0,0
164648720338,959,4520
164648737287,0,0
164648906768,959,4520
164648923677,0,0
164649275338,959,162655
164649313225,0,0
164649502752,959,4731
164649520603,0,0
164649692449,959,4661
164649709649,0,0
164649889022,959,4991
164649906743,0,0
164650077788,959,4471
164650094917,0,0
164650264057,959,4510
164650280896,0,0
164650665763,959,175034
164650697075,0,0
164650926274,959,7829
164650961334,0,0
164651375218,959,176837
164651451123,0,0
164651661869,959,7717
164651701400,0,0
164651925156,959,9331
164651979852,0,0
164652463307,959,196353
164652521461,0,0
164652725832,959,5853
164652752373,0,0
164652946831,959,6234
164652974656,0,0
164653445321,959,187122
164653510962,0,0
164653768666,959,9562
164653820746,0,0
164654244904,959,166253
164654291852,0,0
164654470303,959,4690
164654488145,0,0
164654657475,959,4490
164654696054,0,0
164654869393,959,4550
164654886333,0,0
164655236770,959,150647
164655259032,0,0
164655435128,959,4471
164655452217,0,0
164655620465,959,4490
164655637354,0,0
164655805101,959,4521
164655822060,0,0
164655990999,959,4480
164656007868,0,0
164656342529,959,147921
164656364260,0,0
164656534783,959,4701
164656551822,0,0
164656726665,959,4510
164656743614,0,0
164656910268,959,4520
164656927067,0,0
164657258581,959,147790
164657280442,0,0
164657450504,959,4501
164657467342,0,0
164657667133,959,5232
164657694767,0,0
164657908119,959,4721
164657926040,0,0
164658295913,959,181739
164658338240,0,0
164658526364,959,4851
164658544646,0,0
164658724270,959,4510
164658741219,0,0
164658924241,959,4520
164658941561,0,0
164659292731,959,154837
164659319352,0,0
164659489765,959,4511
164659506784,0,0
164659677548,959,4591
164659695068,0,0
164659862133,959,4510
164659879072,0,0
164660249927,959,180095
164660297988,0,0
164660489660,959,5032
164660512011,0,0
164660692116,959,5161
164660731016,0,0
164660904927,959,4520
164660922247,0,0
164661267262,959,157202
164661293904,0,0
164661470320,959,4510
164661487370,0,0
164661661862,959,4490
164661678811,0,0
164661847179,959,4490
164661864008,0,0
164662038781,959,4510
164662055670,0,0
164662427537,959,149344
164662449408,0,0
164662618427,959,4500
164662643886,0,0
164662823269,959,4500
164662840389,0,0
164663171382,959,147300
164663193844,0,0
164663362402,959,4510
164663379261,0,0
164663546326,959,4460
164663563225,0,0
164663732816,959,4480
164663749685,0,0
164663918735,959,4481
164663935674,0,0
164664266637,959,148212
164664288497,0,0
164664455963,959,4470
164664472842,0,0
164664639707,959,4481
164664656586,0,0
164664833764,959,4510
164664850643,0,0
164665017418,959,4521
164665034316,0,0
164665371554,959,153334
164665393374,0,0
164665568338,959,4521
164665585297,0,0
164665756652,959,4491
164665773651,0,0
164665948524,959,4490
164665965383,0,0
164666296266,959,146999
164666318447,0,0
164666486244,959,4501
164666503112,0,0
164666671781,959,4480
164666688730,0,0
164666864024,959,4450
164666881445,0,0
164667216738,959,152111
164667240713,0,0
164667416227,959,5232
164667435893,0,0
164667949326,959,12699
164668007510,0,0
164668503584,959,220408
164668581854,0,0
164668859354,959,10163
164668936682,0,0
164669408300,959,192775
164669470513,0,0
164669684937,959,7146
164669716901,0,0
164669931847,959,9452
164669967970,0,0
164670404095,959,190118
164670453680,0,0
164670736243,959,71557
164670784775,0,0
164671046148,959,8690
164671202947,0,0
164671774955,959,249485
164671874680,0,0
164672274292,959,175204
164672337537,0,0
164672568510,959,5232
164672590150,0,0
164672759239,959,4530
164672776439,0,0
164672975007,959,4711
164672996476,0,0
164673382837,959,192754
164673418559,0,0
164673593052,959,4882
164673611344,0,0
164673782037,959,4580
164673799037,0,0
164673971494,959,4530
164673988273,0,0
164674441598,959,201946
164674479455,0,0
164674714898,959,5473
164674737159,0,0
164674923719,959,5643
164674944748,0,0
164675305169,959,163056
164675334206,0,0
164675502924,959,4530
164675519843,0,0
164675691920,959,4530
164675708779,0,0
164675887722,959,4521
164675904731,0,0
164676253525,959,161913
164676281169,55,59157
164676459359,959,8960
164676475958,0,0
164676644316,959,4511
164676661215,0,0
164676838283,959,4561
164676855182,0,0
164677022187,959,4511
164677039036,0,0
164677422510,959,196443
164677458001,0,0
164677633727,959,4581
164677650916,0,0
164677818011,959,4490
164677835281,0,0
164678004120,959,4530
164678020969,0,0
164678356874,959,148783
164678379245,0,0
164678559611,959,4530
164678576550,0,0
164678745399,959,4530
164678762198,0,0
164678937923,959,4540
164678954812,0,0
164679290215,959,151880
164679311945,0,0
164679512869,959,5112
164679534859,0,0
164679772968,959,5021
164679793936,0,0
164679964359,959,4500
164679981359,0,0
164680334362,959,156390
164680360613,0,0
164680565385,959,4531
164680582344,0,0
164680752987,959,4530
164680769856,0,0
164680945842,959,4470
164680962811,0,0
164681355186,959,193567
164681385836,0,0
164681600842,959,6956
164681630270,0,0
164681832947,959,5222
164681855369,0,0
164682031435,959,6275
164682057304,0,0
164682528450,959,182681
164682580109,0,0
164682764555,959,5243
164682784591,0,0
164682965458,959,4701
164682982677,0,0
164683350846,959,178181
164683389886,0,0
164683564789,959,4640
164683582650,0,0
164683790439,959,8198
164683811879,0,0
164684032117,959,6004
164684059881,0,0
164684525474,959,201785
164684582976,0,0
164684818940,959,7587
164684853701,0,0
164685328716,959,210646
164685396221,0,0
164685599570,959,5493
164685621350,0,0
164685830963,959,4620
164685848444,0,0
164686017113,959,4551
164686033991,0,0
164686383207,959,155950
164686408004,0,0
164686598453,959,5192
164686617847,0,0
164686836251,959,4561
164686853150,0,0
164687034227,959,4560
164687051096,0,0
164687393485,959,152922
164687415847,0,0
164687612591,959,4842
164687632907,0,0
164687803912,959,4561
164687820831,0,0
164687989780,959,4560
164688006629,0,0
164688340118,959,147350
164688368623,0,0
164688585383,959,4550
164688602843,0,0
164688799797,959,5332
164688819252,0,0
164689025929,959,5764
164689047960,0,0
164689445165,959,161773
164689475184,0,0
164689650879,959,4500
164689667999,0,0
164689851111,959,4520
164689868070,0,0
164690037220,959,4550
164690054049,0,0
164690409759,959,162705
164690436651,0,0
164690611293,959,4620
164690628904,0,0
164690822250,959,6866
164690849473,0,0
164691312049,959,194128
164691383674,0,0
164691775893,959,15014
164691838237,0,0
164692446088,959,241166
164692527797,0,0
164692821403,959,9632
164692867129,0,0
164693363583,959,220358
164693439398,0,0
164693711636,959,10865
164693900283,0,0
164694494651,959,231153
164694574455,0,0
164694847534,959,11015
164694894031,0,0
164695434116,959,266514
164695513760,0,0
164696057153,959,14333
164696120599,0,0
164696659852,959,222653
164696734053,0,0
164697021095,959,8871
164697054231,0,0
164697420395,959,160410
164697448320,0,0
164697617429,959,4480
164697635942,0,0
164697806706,959,4531
164697823675,0,0
164697994960,959,4501
164698011819,0,0
164698346871,959,148693
164698368691,0,0
164698536769,959,4481
164698553698,0,0
164698724411,959,4520
164698741330,0,0
164698926818,959,5563
164698943857,0,0
164699281836,959,150827
164699304208,0,0
164699473368,959,4530
164699490327,0,0
164699659437,959,4500
164699676306,0,0
164699844253,959,4490
164699861533,0,0
164700031555,959,4461
164700048574,0,0
164700380319,959,147220
164700401949,0,0
164700569856,959,4501
164700586815,0,0
164700764554,959,4520
164700781383,0,0
164700978508,959,5764
164701000228,0,0
164701402656,959,187683
164701449493,0,0
164701631032,959,4831
164701651519,0,0
164701823225,959,5001
164701843121,0,0
164702042039,959,5091
164702081300,0,0
164702582956,959,222232
164702650262,0,0
164702859775,959,5864
164702915553,0,0
164703483292,959,238540
164703568939,0,0
164703843743,959,10354
164703893047,0,0
164704428381,959,225330
164704732988,0,0
164705407488,959,250277
164705496062,0,0
164705785559,959,12468
164705847663,0,0
164706442975,959,254727
164706520894,0,0
164706768545,959,9020
164706816827,0,0
164707376938,959,254828
164707514375,0,0
164707763970,959,8870
164707804363,0,0
164708278316,959,185347
164708351244,0,0
164708623441,959,9702
164708670740,0,0
164708935270,959,7657
164708971454,0,0
164709484968,959,232416
164709561564,0,0
164709826415,959,9512
164709872581,0,0
164710389242,959,230050
164710470880,0,0
164710733205,959,9883
164710781366,0,0
164711307950,959,233999
164711380016,0,0
164711633510,959,7046
164711669774,0,0
164711854740,959,4680
164711872241,0,0
164712046232,959,4541
164712063241,0,0
164712415122,959,157844
164712441663,0,0
164712611615,959,4510
164712628434,0,0
164712797474,959,4511
164712814894,0,0
164712995009,959,4641
164713014173,0,0
164713354317,959,152712
164713376789,0,0
164713546500,959,4550
164713563510,0,0
164713731367,959,4501
164713748266,0,0
164713915611,959,4490
164713932560,0,0
164714270890,959,152822
164714292550,0,0
164714465679,959,4490
164714482588,0,0
164714650515,959,4530
164714667495,0,0
164714835462,959,4521
164714852431,0,0
164715027284,959,4490
164715053885,0,0
164715403401,959,160169
164715425602,0,0
164715595875,959,4521
164715612884,0,0
164715782154,959,4520
164715799093,0,0
164715967030,959,4530
164715983919,0,0
164716347066,959,173359
164716376534,0,0
164716547118,959,4491
164716564057,0,0
164716733818,959,4510
164716750867,0,0
164716920128,959,4511
164716953304,0,0
164717313875,959,173570
164717370365,0,0
164717621895,959,7828
164717657758,0,0
164717892670,959,8390
164717926728,0,0
164718414482,959,226782
164718490337,0,0
164718768599,959,8911
164718813252,0,0
164719024078,959,4691
164719047181,0,0
164719412253,959,164550
164719440708,0,0
164719609527,959,4480
164719626587,0,0
164719796589,959,4521
164719813628,0,0
164719993442,959,4470
164720010432,0,0
164720350445,959,149675
164720372135,0,0
164720541807,959,4491
164720558746,0,0
164720728888,959,4501
164720745827,0,0
164720914416,959,4521
164720931375,0,0
164721285130,959,161803
164721309456,0,0
164721479749,959,4471
164721496738,0,0
164721663282,959,4480
164721680151,0,0
164721847356,959,4450
164721864225,0,0
164722033325,959,4581
164722050334,0,0
164722428275,959,151679
164722451990,0,0
164722621230,959,4470
164722638259,0,0
164722806126,959,4510
164722823086,0,0
164722998249,959,4520
164723015309,0,0
164723361036,959,157985
164723382816,0,0
164723550222,959,4481
164723567151,0,0
164723733635,959,4551
164723750534,0,0
164723922269,959,5713
164723942205,0,0
164724383703,959,192313
164724434771,0,0
164724664901,959,8870
164724707089,0,0
164724900575,959,5733
164724926344,0,0
164725127107,959,5282
164725148967,0,0
164725507524,959,163116
164725539678,0,0
164725726288,959,4981
164725749632,0,0
164725971975,959,5413
164725993935,0,0
164726361172,959,164389
164726393807,0,0
164726564490,959,4680
164726585980,0,0
164726777722,959,5823
164726798520,0,0
164726973393,959,4771
164727012122,0,0
164727364896,959,160921
164727394364,0,0
164727566771,959,6926
164727584291,0,0
164727762532,959,4650
164727779922,0,0
164727949072,959,4490
164727966653,0,0
164728316038,959,158535
164728344514,0,0
164728517603,959,4641
164728534642,0,0
164728705466,959,4641
164728722746,0,0
164728891094,959,4500
164728908324,0,0
164729278687,959,161061
164729312104,0,0
164729486456,959,4520
164729503917,0,0
164729672245,959,4511
164729689063,0,0
164729860128,959,4511
164729877077,0,0
164730212430,959,151179
164730236666,0,0
164730420460,959,4601
164730437599,0,0
164730608463,959,4510
164730625442,0,0
164730794361,959,4500
164730811280,0,0
164730978356,959,4461
164730995225,0,0
164731413609,959,185738
164731465649,0,0
164731682930,959,5523
164731705712,0,0
164731902145,959,4681
164731919676,0,0
164732269432,959,156441
164732295843,0,0
164732465805,959,4521
164732504654,0,0
164732675398,959,4521
164732692257,0,0
164732876451,959,4490
164732893320,0,0
164733238847,959,151650
164733260918,0,0
164733430078,959,4561
164733446997,0,0
164733630349,959,4470
164733647439,0,0
164733817541,959,4731
164733835252,0,0
164734263779,959,195741
164734315719,0,0
164734501858,959,5703
164734523418,0,0
164734708435,959,4992
164734729253,0,0
164734909548,959,5593
164734934165,0,0
164735324916,959,168589
164735359836,0,0
164735531592,959,4570
164735552160,0,0
164735746568,959,4611
164735764038,0,0
164735932667,959,4491
164735949546,0,0
164736289159,959,150999
164736313695,0,0
164736483587,959,4521
164736500546,0,0
164736677965,959,4541
164736695034,0,0
164736864866,959,4561
164736881865,0,0
164737225597,959,149504
164737247508,0,0
164737419444,959,4480
164737436463,0,0
164737604611,959,4490
164737621991,0,0
164737799861,959,4470
164737816770,0,0
164737986822,959,4520
164738003781,0,0
164738337040,959,148052
164738360022,0,0
164738579118,959,7267
164738601910,0,0
164738785994,959,8028
164738811012,0,0
164738986427,959,4731
164739003666,0,0
164739369860,959,158625
164739397234,0,0
164739567065,959,4480
164739587011,0,0
164739761734,959,5102
164739785418,0,0
164739971999,959,4491
164739989188,0,0
164740335587,55,29759
164740345299,959,168198
164740368202,0,0
164740538545,959,4501
164740555433,0,0
164740721877,959,4510
164740738826,0,0
164740924605,959,4641
164740941554,0,0
164741283572,959,148823
164741305593,0,0
164741481498,959,4480
164741498648,0,0
164741666705,959,4470
164741683544,0,0
164741852704,959,4550
164741869723,0,0
164742038091,959,4510
164742055010,0,0
164742412745,959,148292
164742435006,0,0
164742602703,959,4520
164742619582,0,0
164742787379,959,4481
164742804298,0,0
164742972906,959,4520
164742989815,0,0
164743340013,959,146969
164743361763,0,0
164743539873,959,4510
164743556742,0,0
164743724519,959,4520
164743741438,0,0
164743908233,959,4471
164743925492,0,0
164744259182,959,147390
164744281082,0,0
164744452467,959,4500
164744469516,0,0
164744648549,959,4520
164744665488,0,0
164744833415,959,4500
164744850354,0,0
164745019154,959,4541
164745036093,0,0
164745373831,959,147069
164745395782,0,0
164745592646,959,10715
164745618646,0,0
164745821283,959,4892
164745840317,0,0
164746016443,959,4521
164746033722,0,0
164746384571,959,161592
164746413698,0,0
164746584522,959,4540
164746601592,0,0
164746783351,959,6596
164746806905,0,0
164746974391,959,4490
164746991571,0,0
164747340846,959,151349
164747363308,0,0
164747530613,959,4470
164747547592,0,0
164747716091,959,4481
164747733010,0,0
164747930796,959,5252
164747960083,0,0
164748435670,959,229359
164748485976,0,0
164748734519,959,6165
164748759296,0,0
164748992754,959,5824
164749014053,0,0
164749483265,959,203830
164749517674,0,0
164749698761,959,4700
164749716332,0,0
164749885372,959,4511
164749902561,0,0
164750250343,959,158325
164750277115,0,0
164750445994,959,4480
164750463835,0,0
164750649493,959,5272
164750671414,0,0
164750909362,959,37747
164750952772,0,0
164751362737,959,175083
164751414527,0,0
164751652606,959,8811
164751691886,0,0
164751900758,959,7277
164751931037,0,0
164752411535,959,224287
164752508338,0,0
164752753724,959,8991
164752799760,0,0
164753027325,959,7508
164753064891,0,0
164753456464,959,169711
164753519920,0,0
164753786134,959,8901
164753828091,0,0
164754296330,959,212750
164754365700,0,0
164754611386,959,7557
164754646557,0,0
164754869571,959,5723
164754892053,0,0
164755347283,959,210335
164755395263,0,0
164755649550,959,7698
164755679509,0,0
164755906362,959,8139
164755936341,0,0
164756323393,959,178121
164756375252,0,0
164756556340,959,4972
164756578020,0,0
164756753705,959,4661
164756772538,0,0
164756953766,959,4941
164756972229,0,0
164757379758,959,208811
164757445891,0,0
164757681153,959,7377
164757711433,0,0
164757901461,959,5753
164757928643,0,0
164758315195,959,174242
164758364268,0,0
164758542819,959,4460
164758559748,0,0
164758757244,959,5403
164758775756,0,0
164758951171,959,4641
164758968140,0,0
164759321665,959,159167
164759349479,0,0
164759528351,959,5543
164759547686,0,0
164759787368,959,7337
164759847347,0,0
164760262183,959,174502
164760312900,0,0
164760491020,959,4921
164760511127,0,0
164760681018,959,4490
164760698619,0,0
164760866747,959,4481
164760883976,0,0
164761262669,959,170382
164761309728,0,0
164761491326,959,4911
164761512766,0,0
164761693553,959,5002
164761711915,0,0
164761892231,959,4781
164761910533,0,0
164762300522,959,164279
164762333277,0,0
164762510676,959,4520
164762527615,0,0
164762697828,959,4501
164762714727,0,0
164762882093,959,4551
164762899262,0,0
164763277073,959,189136
164763299785,0,0
164763473496,959,4510
164763490545,0,0
164763667744,959,4511
164763684683,0,0
164763856780,959,4501
164763873709,0,0
164764041756,959,4490
164764058675,0,0
164764393787,959,147480
164764415748,0,0
164764584848,959,4510
164764601817,0,0
164764770456,959,4851
164764795303,0,0
164764963621,959,4570
164764980610,0,0
164765313227,959,148843
164765335097,0,0
164765503345,959,4500
164765520304,0,0
164765696300,959,4460
164765713219,0,0
164765881577,959,4520
164765898486,0,0
164766232406,959,147791
164766254487,0,0
164766422184,959,4491
164766439143,0,0
164766615128,959,4550
164766632037,0,0
164766810138,959,6134
164766831367,0,0
164767010650,959,4921
164767031228,0,0
164767440802,959,181368
164767484212,0,0
164767677267,959,5252
164767702826,0,0
164767877879,959,4610
164767895199,0,0
164768074282,959,9582
164768092404,0,0
164768491113,959,192374
164768524490,0,0
164768704435,959,4771
164768723188,0,0
164768899354,959,4751
164768917686,0,0
164769277807,959,165292
164769327210,0,0
164769514191,959,5422
164769538227,0,0
164769747760,959,6535
164769769921,0,0
164769947009,959,5503
164769968298,0,0
164770393027,959,219616
164770491143,0,0
164770712825,959,6987
164770741410,0,0
164770933603,959,5362
164770951545,0,0
164771306072,959,162585
164771334508,0,0
164771505121,959,4530
164771522060,0,0
164771705643,959,4590
164771722913,0,0
164771894869,959,4650
164771912139,0,0
164772252845,959,155619
164772293278,0,0
164772483316,959,5172
164772503152,0,0
164772701459,959,6655
164772729854,0,0
164772972173,959,9682
164773008316,0,0
164773382780,959,166224
164773423113,0,0
164773598447,959,4681
164773616278,0,0
164773808741,959,4580
164773825851,0,0
164774006547,959,4470
164774023497,0,0
164774368682,959,155799
164774393048,0,0
164774562028,959,4480
164774578987,0,0
164774745601,959,4460
164774762490,0,0
164774930187,959,4501
164774947126,0,0
164775281326,959,147941
164775303197,0,0
164775478842,959,4531
164775496101,0,0
164775664780,959,4500
164775681669,0,0
164775858978,959,4490
164775875917,0,0
164776208053,959,147641
164776229733,0,0
164776399995,959,6335
164776417505,0,0
164776584761,959,4490
164776601670,0,0
164776768956,959,4491
164776785935,0,0
164776953200,959,4490
164776970139,0,0
164777304570,959,147911
164777326280,0,0
164777499189,959,4560
164777516208,0,0
164777688405,959,4560
164777724769,0,0
164777894621,959,4531
164777911479,0,0
164778249108,959,153765
164778271249,0,0
164778439908,959,4521
164778456837,0,0
164778633293,959,4530
164778650333,0,0
164778817288,959,4521
164778834317,0,0
164779001292,959,4511
164779020466,0,0
164779192302,959,4520
164779209211,0,0
164779376206,959,4450
164779393085,0,0
164779738952,959,161763
164779763409,0,0
164779949047,959,4661
164779966677,0,0
164780366198,959,178662
164780413628,0,0
164780592400,959,4681
164780610922,0,0
164780795929,959,5834
164780815755,0,0
164781001403,959,4571
164781018502,0,0
164781368439,959,160641
164781397746,0,0
164781575015,959,4541
164781592375,0,0
164781784608,959,4731
164781803081,0,0
164781974245,959,4510
164781991385,0,0
164782375129,959,160770
164782408647,0,0
164782581505,959,4921
164782601822,0,0
164782774009,959,4631
164782795990,0,0
164782983943,959,4911
164783003047,0,0
164783357314,959,161463
164783385729,0,0
164783554879,959,4500
164783571798,0,0
